index,year,accident,accident_url,infobox,Accident title,Date,Location,Coordinates,Cause,Deaths
56,1871,/wiki/Ballymacarrett_rail_crash_of_1871,https://en.wikipedia.org//wiki/Ballymacarrett_rail_crash_of_1871,"{'Date': '13 May 1871 8:30pm', 'Accident title': 'Ballymacarrett rail crash of 1871', 'Location': 'Ballymacarrett', 'Coordinates': '54°36′07″N 5°54′07″W\ufeff / \ufeff54.601935°N 5.901845°W\ufeff / 54.601935; -5.901845Coordinates: 54°36′07″N 5°54′07″W\ufeff / \ufeff54.601935°N 5.901845°W\ufeff / 54.601935; -5.901845', 'Country': 'Ireland, now modern day Northern Ireland', 'Line': 'Belfast–Comber main line', 'Operator': 'Belfast and County Down Railway', 'Incident type': 'Collision', 'Cause': 'Derailment caused by intoxicated fireman.', 'Trains': '2', 'Deaths': '2', 'Injured': '55'}",Ballymacarrett rail crash of 1871,13 May 1871 8:30pm,Ballymacarrett, 54.601935; -5.901845,Derailment caused by intoxicated fireman.,2
56,1871,/wiki/Great_Revere_train_wreck_of_1871,https://en.wikipedia.org//wiki/Great_Revere_train_wreck_of_1871,"{'Date': 'August 26, 1871', 'Accident title': 'Great Revere train wreck of 1871', 'Location': 'Revere, Massachusetts', 'Country': 'United States', 'Line': 'Eastern Railroad', 'Deaths': '29—32[1]', 'Injured': '29[2]'}",Great Revere train wreck of 1871,"August 26, 1871","Revere, Massachusetts",,,29—32[1]
56,1871,/wiki/Template:1871_railway_accidents,https://en.wikipedia.org//wiki/Template:1871_railway_accidents,not a train accident,,,,,,
57,1872,/wiki/Kirtlebridge_rail_crash,https://en.wikipedia.org//wiki/Kirtlebridge_rail_crash,"{'Date': '2 October 1872', 'Accident title': 'Kirtlebridge rail crash', 'Location': 'Kirtlebridge', 'Coordinates': '55°03′00″N 3°12′43″W\ufeff / \ufeff55.050°N 3.212°W\ufeff / 55.050; -3.212Coordinates: 55°03′00″N 3°12′43″W\ufeff / \ufeff55.050°N 3.212°W\ufeff / 55.050; -3.212', 'Country': 'Scotland', 'Line': 'Caledonian Railway', 'Cause': ""Shunting took place without signalman's authority"", 'Trains': '2', 'Deaths': '12'}",Kirtlebridge rail crash,2 October 1872,Kirtlebridge, 55.050; -3.212,Shunting took place without signalman's authority,12
58,1873,/wiki/Wigan_rail_crash,https://en.wikipedia.org//wiki/Wigan_rail_crash,"{'Date': '3 August 1873 01:20', 'Accident title': 'Wigan rail crash', 'Location': 'Wigan North Western station', 'Country': 'England', 'Line': 'West Coast Main Line', 'Operator': 'London and North Western Railway', 'Cause': 'Derailment due to excessive speed', 'Trains': '1', 'Deaths': '13', 'Injured': '30'}",Wigan rail crash,3 August 1873 01:20,Wigan North Western station,,Derailment due to excessive speed,13
59,1874,/wiki/Bo%27ness_Junction_rail_crash,https://en.wikipedia.org//wiki/Bo%27ness_Junction_rail_crash,"{'Date': '27 January 1874 07:15', 'Accident title': ""Bo'ness Junction rail crash"", 'Location': ""Bo'ness Junction, Falkirk"", 'Coordinates': '55°58′40″N 3°39′31″W\ufeff / \ufeff55.9778°N 3.6585°W\ufeff / 55.9778; -3.6585Coordinates: 55°58′40″N 3°39′31″W\ufeff / \ufeff55.9778°N 3.6585°W\ufeff / 55.9778; -3.6585', 'Country': 'Scotland', 'Line': 'Edinburgh and Glasgow Railway', 'Cause': ""Signaller's error"", 'Trains': '2', 'Deaths': '16', 'Injured': '28'}",Bo'ness Junction rail crash,27 January 1874 07:15,"Bo'ness Junction, Falkirk", 55.9778; -3.6585,Signaller's error,16
59,1874,/wiki/Shipton-on-Cherwell_train_crash,https://en.wikipedia.org//wiki/Shipton-on-Cherwell_train_crash,"{'Date': '24 December 1874 ~12:30', 'Accident title': 'Shipton-on-Cherwell train crash', 'Location': 'Shipton-on-Cherwell, Oxfordshire', 'Country': 'England', 'Line': 'Cherwell Valley Line', 'Operator': 'Great Western Railway', 'Incident type': 'derailment', 'Cause': 'rolling stock failure', 'Trains': '1', 'Passengers': '~260', 'Deaths': '34', 'Injured': '69'}",Shipton-on-Cherwell train crash,24 December 1874 ~12:30,"Shipton-on-Cherwell, Oxfordshire",,rolling stock failure,34
59,1874,/wiki/Thorpe_rail_accident,https://en.wikipedia.org//wiki/Thorpe_rail_accident,"{'Date': '10 September 1874 21:45', 'Accident title': 'Thorpe rail accident', 'Location': 'Thorpe St Andrew, Norfolk', 'Country': 'England', 'Line': 'Norfolk Railway', 'Cause': 'Single-line telegraphic working error', 'Trains': '2', 'Deaths': '25', 'Injured': '75'}",Thorpe rail accident,10 September 1874 21:45,"Thorpe St Andrew, Norfolk",,Single-line telegraphic working error,25
60,1875,/wiki/Kildwick_and_Cross_Hills_rail_crash,https://en.wikipedia.org//wiki/Kildwick_and_Cross_Hills_rail_crash,not a train accident,,,,,,
60,1875,/wiki/Lagerlunda_rail_accident,https://en.wikipedia.org//wiki/Lagerlunda_rail_accident,"{'Date': 'November 15, 1875 circa 01:11', 'Accident title': 'Lagerlunda rail accident', 'Location': 'Kapellån, between Malmslätt and Bankeberg', 'Coordinates': '58°24′07″N 15°28′59″E\ufeff / \ufeff58.402°N 15.483°E\ufeff / 58.402; 15.483', 'Country': 'Sweden', 'Line': 'Eastern Main Line', 'Incident type': 'Head-on collision', 'Trains': '2', 'Deaths': '9', 'Injured': '3'}",Lagerlunda rail accident,"November 15, 1875 circa 01:11","Kapellån, between Malmslätt and Bankeberg", 58.402; 15.483,,9
61,1876,/wiki/Abbots_Ripton_rail_accident,https://en.wikipedia.org//wiki/Abbots_Ripton_rail_accident,"{'Date': '21 January 1876', 'Accident title': 'Abbots Ripton rail accident', 'Location': 'Abbots Ripton', 'Country': 'United Kingdom', 'Line': 'East Coast Main Line', 'Operator': 'Great Northern Railway', 'Incident type': 'Double collision', 'Cause': 'Wrong-side failure (multiple)', 'Trains': '3', 'Deaths': '13', 'Injured': '59 (53 passengers and 6 crew members)'}",Abbots Ripton rail accident,21 January 1876,Abbots Ripton,,Wrong-side failure (multiple),13
61,1876,/wiki/Ashtabula_River_railroad_disaster,https://en.wikipedia.org//wiki/Ashtabula_River_railroad_disaster,"{'Date': 'December 29, 1876 About 7:30 pm', 'Accident title': 'Ashtabula River railroad disaster', 'Location': 'Ashtabula, Ohio, U.S.', 'Operator': 'Lake Shore and Michigan Southern Railway', 'Incident type': 'Derailment and fire', 'Cause': 'Bridge collapse', 'Trains': '1', 'Crew': '19', 'Deaths': '92 (approximately)', 'Injured': '64'}",Ashtabula River railroad disaster,"December 29, 1876 About 7:30 pm","Ashtabula, Ohio, U.S.",,Bridge collapse,92 (approximately)
61,1876,/wiki/Radstock_rail_accident,https://en.wikipedia.org//wiki/Radstock_rail_accident,"{'Date': '7 August 1876', 'Accident title': 'Radstock rail accident', 'Location': 'Foxcote, Somerset', 'Coordinates': '51°18′07″N 2°24′36″W\ufeff / \ufeff51.302°N 2.410°W\ufeff / 51.302; -2.410Coordinates: 51°18′07″N 2°24′36″W\ufeff / \ufeff51.302°N 2.410°W\ufeff / 51.302; -2.410', 'Country': 'England', 'Line': 'Somerset and Dorset Joint Railway', 'Cause': 'Single-line telegraphic working error', 'Trains': '2', 'Deaths': '15'}",Radstock rail accident,7 August 1876,"Foxcote, Somerset", 51.302; -2.410,Single-line telegraphic working error,15
64,1879,/wiki/Tay_Bridge_disaster,https://en.wikipedia.org//wiki/Tay_Bridge_disaster,"{'Date': '28 December 1879 19:16', 'Accident title': 'Tay Bridge disaster', 'Location': 'Dundee', 'Country': 'Scotland', 'Line': 'Edinburgh to Aberdeen Line', 'Operator': 'North British Railway', 'Incident type': 'Bridge collapse', 'Cause': 'Structural failure', 'Trains': '1', 'Passengers': '70', 'Deaths': '75 estimate, 60 known dead', 'Injured': '0'}",Tay Bridge disaster,28 December 1879 19:16,Dundee,,Structural failure,"75 estimate, 60 known dead"
65,1880,/wiki/Burscough_Junction_rail_accident,https://en.wikipedia.org//wiki/Burscough_Junction_rail_accident,"{'Date': '15 January 1880 18:08', 'Accident title': 'Burscough Junction rail accident', 'Location': 'Burscough, Lancashire', 'Country': 'England', 'Line': 'Lancashire and Yorkshire Railway', 'Cause': 'Human error, Defective signalling, Inadequate track layout', 'Trains': '2', 'Passengers': 'not known', 'Deaths': '9', 'Injured': 'more than 50'}",Burscough Junction rail accident,15 January 1880 18:08,"Burscough, Lancashire",,"Human error, Defective signalling, Inadequate track layout",9
65,1880,/wiki/Rimutaka_Incline_railway_accident,https://en.wikipedia.org//wiki/Rimutaka_Incline_railway_accident,"{'Date': '11 September 1880', 'Accident title': 'Rimutaka Incline railway accident', 'Location': 'Rimutaka Incline, Rimutaka Ranges', 'Country': 'New Zealand', 'Line': 'Wairarapa Line', 'Operator': 'New Zealand Railways Department', 'Incident type': 'Derailment', 'Cause': 'Extreme wind gusts', 'Trains': '1', 'Deaths': '4'}",Rimutaka Incline railway accident,11 September 1880,"Rimutaka Incline, Rimutaka Ranges",,Extreme wind gusts,4
65,1880,/wiki/Wennington_Junction_rail_crash,https://en.wikipedia.org//wiki/Wennington_Junction_rail_crash,"{'Date': '11 August 1880', 'Accident title': 'Wennington Junction rail crash', 'Location': 'Wennington, Lancashire', 'Coordinates': '54°07′23″N 2°35′24″W\ufeff / \ufeff54.123°N 2.590°W\ufeff / 54.123; -2.590Coordinates: 54°07′23″N 2°35′24″W\ufeff / \ufeff54.123°N 2.590°W\ufeff / 54.123; -2.590', 'Country': 'England', 'Line': 'Leeds to Morecambe Line', 'Cause': 'Excessive speed over junction', 'Trains': '1', 'Deaths': '8', 'Injured': '23'}",Wennington Junction rail crash,11 August 1880,"Wennington, Lancashire", 54.123; -2.590,Excessive speed over junction,8
66,1881,/wiki/Honey_Creek_Bridge_rail_disaster,https://en.wikipedia.org//wiki/Honey_Creek_Bridge_rail_disaster,not a train accident,,,,,,
66,1881,/wiki/Morelos_railway_accident,https://en.wikipedia.org//wiki/Morelos_railway_accident,"{'Date': '23 June 1881 11:00 pm', 'Accident title': 'Morelos railway accident', 'Location': 'outside Cuautla, Morelos', 'Country': 'Mexico', 'Line': 'Morelos Railroad', 'Cause': 'Bridge collapse', 'Trains': '1', 'Deaths': 'over 200', 'Injured': 'about 40'}",Morelos railway accident,23 June 1881 11:00 pm,"outside Cuautla, Morelos",,Bridge collapse,over 200
67,1882,/wiki/Hugstetten_rail_disaster,https://en.wikipedia.org//wiki/Hugstetten_rail_disaster,"{'Date': '3 September 1882', 'Accident title': 'Hugstetten rail disaster', 'Location': 'Hugstetten', 'Country': 'German Empire', 'Line': 'Freiburg–Colmar', 'Operator': 'Grand Duchy of Baden State Railway', 'Incident type': 'Derailment', 'Cause': 'Washaway', 'Trains': '1', 'Passengers': 'ca. 1,200', 'Deaths': '64', 'Injured': '230'}",Hugstetten rail disaster,3 September 1882,Hugstetten,,Washaway,64
67,1882,/wiki/Inverythan_rail_accident,https://en.wikipedia.org//wiki/Inverythan_rail_accident,"{'Date': '27 November 1882', 'Accident title': 'Inverythan rail accident', 'Location': 'Aberdeenshire57°27′38″N 2°24′22″W\ufeff / \ufeff57.46056°N 2.40611°W\ufeff / 57.46056; -2.40611', 'Country': 'Scotland', 'Line': 'Great North of Scotland Railway,Aberdeen to Macduff', 'Cause': 'fatigue crack[1]', 'Deaths': '8', 'Injured': '14 others'}",Inverythan rail accident,27 November 1882,Aberdeenshire57°27′38″N 2°24′22″W﻿ / ﻿57.46056°N 2.40611°W﻿ / 57.46056; -2.40611,,fatigue crack[1],8
67,1882,/wiki/Tcherny_railway_accident,https://en.wikipedia.org//wiki/Tcherny_railway_accident,No infobox,,,,,,
67,1882,/wiki/Template:1882_railway_accidents,https://en.wikipedia.org//wiki/Template:1882_railway_accidents,not a train accident,,,,,,
68,1883,/wiki/1883_Tehachapi_train_wreck,https://en.wikipedia.org//wiki/1883_Tehachapi_train_wreck,"{'Date': 'January 20, 1883 12:00 PM', 'Accident title': '1883 Tehachapi train wreck', 'Location': 'Tehachapi, California', 'Country': 'United States', 'Operator': 'Southern Pacific Railroad', 'Incident type': 'Derailment of a runaway train, fire', 'Cause': 'Air brakes were released, suspected robbery', 'Deaths': '15', 'Injured': '12'}",1883 Tehachapi train wreck,"January 20, 1883 12:00 PM","Tehachapi, California",,"Air brakes were released, suspected robbery",15
69,1884,/wiki/Alcudia_bridge_disaster,https://en.wikipedia.org//wiki/Alcudia_bridge_disaster,"{'Date': '27 April 1884 04:00 AM (local time)', 'Accident title': 'Alcudia bridge disaster', 'Location': 'Bridge over Alcudia river, Alamillo, province of Ciudad Real', 'Coordinates': '38°43′13″N 4°50′33″W\ufeff / \ufeff38.72028°N 4.84250°W\ufeff / 38.72028; -4.84250', 'Country': 'Spain', 'Line': 'Madrid–Ciudad Real–Badajoz', 'Operator': 'MZA\xa0[es]', 'Incident type': 'Locomotive derailment', 'Cause': 'Inconclusive', 'Deaths': '59', 'Injured': '56'}",Alcudia bridge disaster,27 April 1884 04:00 AM (local time),"Bridge over Alcudia river, Alamillo, province of Ciudad Real", 38.72028; -4.84250,Inconclusive,59
69,1884,/wiki/Bullhouse_Bridge_rail_accident,https://en.wikipedia.org//wiki/Bullhouse_Bridge_rail_accident,"{'Date': '16 July 1884', 'Accident title': 'Penistone rail accidents', 'Location': 'Bullhouse Bridge', 'Coordinates': '53°31′13″N 1°40′31″W\ufeff / \ufeff53.5203°N 1.6752°W\ufeff / 53.5203; -1.6752\ufeff (Bullhouse Bridge rail accident)', 'Country': 'England', 'Line': 'Manchester, Sheffield and Lincolnshire Railway', 'Cause': 'axle failure', 'Trains': '1', 'Deaths': '24'}",Penistone rail accidents,16 July 1884,Bullhouse Bridge, 53.5203; -1.6752﻿ (Bullhouse Bridge rail accident),axle failure,24
70,1885,/wiki/Barnsley_Junction_rail_accident,https://en.wikipedia.org//wiki/Barnsley_Junction_rail_accident,"{'Date': '16 July 1884', 'Accident title': 'Penistone rail accidents', 'Location': 'Bullhouse Bridge', 'Coordinates': '53°31′13″N 1°40′31″W\ufeff / \ufeff53.5203°N 1.6752°W\ufeff / 53.5203; -1.6752\ufeff (Bullhouse Bridge rail accident)', 'Country': 'England', 'Line': 'Manchester, Sheffield and Lincolnshire Railway', 'Cause': 'axle failure', 'Trains': '1', 'Deaths': '24'}",Penistone rail accidents,16 July 1884,Bullhouse Bridge, 53.5203; -1.6752﻿ (Bullhouse Bridge rail accident),axle failure,24
70,1885,/wiki/Frederick_Webster_Ordish,https://en.wikipedia.org//wiki/Frederick_Webster_Ordish,not a train accident,,,,,,
70,1885,/wiki/Salt_Clay_Creek_railway_disaster,https://en.wikipedia.org//wiki/Salt_Clay_Creek_railway_disaster,No infobox,,,,,,
72,1887,/wiki/Forest_Hills_disaster,https://en.wikipedia.org//wiki/Forest_Hills_disaster,No infobox,,,,,,
72,1887,/wiki/1887_Great_Chatsworth_train_wreck,https://en.wikipedia.org//wiki/1887_Great_Chatsworth_train_wreck,"{'Date': 'August 10, 1887 Approximately 11:55 p.m.[1]', 'Accident title': '1887 Great Chatsworth train wreck', 'Location': 'Chatsworth Township, Livingston County, between Chatsworth and Piper City, Illinois, USA', 'Coordinates': '40°45′18″N 88°15′28″W\ufeff / \ufeff40.75500°N 88.25778°W\ufeff / 40.75500; -88.25778Coordinates: 40°45′18″N 88°15′28″W\ufeff / \ufeff40.75500°N 88.25778°W\ufeff / 40.75500; -88.25778', 'Country': 'United States', 'Operator': 'Toledo, Peoria and Western Railroad', 'Incident type': 'Derailment', 'Cause': 'Bridge collapse', 'Trains': '1', 'Deaths': '81 or 85[2]'}",1887 Great Chatsworth train wreck,"August 10, 1887 Approximately 11:55 p.m.[1]","Chatsworth Township, Livingston County, between Chatsworth and Piper City, Illinois, USA", 40.75500; -88.25778,Bridge collapse,81 or 85[2]
72,1887,/wiki/Hexthorpe_rail_accident,https://en.wikipedia.org//wiki/Hexthorpe_rail_accident,"{'Date': '16 September 1887', 'Accident title': 'Hexthorpe rail accident', 'Location': 'Hexthorpe railway platform', 'Country': 'England, UK', 'Line': 'South Yorkshire Railway', 'Incident type': 'Collision', 'Cause': ""Driver's error"", 'Trains': '2', 'Deaths': '25'}",Hexthorpe rail accident,16 September 1887,Hexthorpe railway platform,,Driver's error,25
73,1888,/wiki/Borki_train_disaster,https://en.wikipedia.org//wiki/Borki_train_disaster,"{'Date': 'October 29, 1888 (N.S.)', 'Accident title': 'Borki train disaster', 'Location': 'Near Borki station, Kharkov Governorate', 'Country': 'Russian Empire(present-day Ukraine)', 'Line': 'Kursk-Kharkov mainline', 'Operator': 'Kursk-Kharkov-Azov Railroad', 'Incident type': 'Derailment', 'Cause': 'Inconclusive: combination of speeding, overload and faulty track', 'Trains': '1', 'Deaths': '21', 'Injured': '14 to 35'}",Borki train disaster,"October 29, 1888 (N.S.)","Near Borki station, Kharkov Governorate",,"Inconclusive: combination of speeding, overload and faulty track",21
73,1888,/wiki/Mud_Run_disaster,https://en.wikipedia.org//wiki/Mud_Run_disaster,"{'Date': 'October 10, 1888 8:02 p.m.', 'Accident title': 'Mud Run disaster', 'Location': 'Kidder Township, Carbon County, near Jim Thorpe, Pennsylvania', 'Country': 'United States', 'Line': 'Lehigh Valley Railroad', 'Incident type': 'Rear collision', 'Cause': 'Signal passed at danger', 'Trains': '2', 'Deaths': '64', 'Injured': '50'}",Mud Run disaster,"October 10, 1888 8:02 p.m.","Kidder Township, Carbon County, near Jim Thorpe, Pennsylvania",,Signal passed at danger,64
73,1888,/wiki/Wreck_at_the_Fat_Nancy,https://en.wikipedia.org//wiki/Wreck_at_the_Fat_Nancy,"{'Date': 'July 12, 1888[1] morning[1]', 'Accident title': 'Wreck at the Fat Nancy', 'Location': 'Orange County, Virginia[1]', 'Country': 'United States', 'Line': 'Virginia Midland Railroad[1]', 'Incident type': 'Trestle collapse[1]', 'Trains': '1[1]', 'Deaths': '9[1]', 'Injured': '26[1]'}",Wreck at the Fat Nancy,"July 12, 1888[1] morning[1]","Orange County, Virginia[1]",,,9[1]
73,1888,/wiki/Template:1888_railway_accidents,https://en.wikipedia.org//wiki/Template:1888_railway_accidents,not a train accident,,,,,,
74,1889,/wiki/Armagh_rail_disaster,https://en.wikipedia.org//wiki/Armagh_rail_disaster,"{'Date': '12 June 1889 ~10:45', 'Accident title': 'Armagh rail disaster', 'Location': 'Armagh', 'Coordinates': '54°21′39″N 6°36′45″W\ufeff / \ufeff54.36083°N 6.61250°W\ufeff / 54.36083; -6.61250Coordinates: 54°21′39″N 6°36′45″W\ufeff / \ufeff54.36083°N 6.61250°W\ufeff / 54.36083; -6.61250', 'Country': 'United Kingdom of Great Britain & Ireland', 'Line': 'Armagh-Newry line (closed 1933)', 'Incident type': 'Collision', 'Cause': 'Runaway (inadequate application of manual brakes)', 'Trains': '2', 'Passengers': '~940', 'Deaths': '80', 'Injured': '260'}",Armagh rail disaster,12 June 1889 ~10:45,Armagh, 54.36083; -6.61250,Runaway (inadequate application of manual brakes),80
74,1889,/wiki/Penistone_rail_accidents,https://en.wikipedia.org//wiki/Penistone_rail_accidents,"{'Date': '16 July 1884', 'Accident title': 'Penistone rail accidents', 'Location': 'Bullhouse Bridge', 'Coordinates': '53°31′13″N 1°40′31″W\ufeff / \ufeff53.5203°N 1.6752°W\ufeff / 53.5203; -1.6752\ufeff (Bullhouse Bridge rail accident)', 'Country': 'England', 'Line': 'Manchester, Sheffield and Lincolnshire Railway', 'Cause': 'axle failure', 'Trains': '1', 'Deaths': '24'}",Penistone rail accidents,16 July 1884,Bullhouse Bridge, 53.5203; -1.6752﻿ (Bullhouse Bridge rail accident),axle failure,24
75,1890,/wiki/1890_Norton_Fitzwarren_rail_crash,https://en.wikipedia.org//wiki/1890_Norton_Fitzwarren_rail_crash,"{'Date': '11 November 1890 01:24', 'Accident title': '1890 Norton Fitzwarren rail crash', 'Location': 'Norton Fitzwarren station', 'Country': 'England', 'Line': 'Reading to Plymouth Line', 'Cause': 'Signalling error', 'Trains': '2', 'Passengers': '~50', 'Deaths': '10', 'Injured': '11'}",1890 Norton Fitzwarren rail crash,11 November 1890 01:24,Norton Fitzwarren station,,Signalling error,10
